Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,43.594027777777775,75.64673611111111,14.494097222222223,22.517465277777777,28.262604166666666,47.00486111111112,17.353402777777777,0.6453472222222222,19.18135416666667,1.5953472222222222,4.551354166666667,,,0.5977777777777779,1.669201388888889,,96.73465277777778,0.7118402777777778,235.8997916666667,,,287.6166666666667,1014.8565972222223,-0.44472222222222224
2023-01-02,35.95774305555556,63.3009375,12.009166666666665,22.44642361111111,28.708368055555553,47.65246527777777,17.07027777777778,0.6740277777777778,21.96020833333333,1.1205902777777779,2.3736458333333332,,,0.29270833333333335,0.8732638888888888,,81.85586805555556,0.644375,248.4325,,,371.01875,1014.8690972222222,-0.4467013888888889
2023-01-03,36.373333333333335,72.94263888888888,12.575868055555555,21.9259375,28.7578125,47.66954861111111,14.1578125,0.48461805555555554,19.629722222222224,1.4102777777777777,2.972361111111111,,,1.0474305555555554,1.922986111111111,,85.55586805555555,1.088263888888889,236.95607638888887,,,201.84166666666667,1014.9222222222221,-0.41673611111111114
2023-01-04,44.01492424242424,79.19152777777778,11.21642361111111,23.101944444444445,28.7153125,47.049826388888896,24.315763888888892,0.8326041666666667,19.296458333333334,0.9403125,1.8206944444444444,,,0.3634375,1.118125,,81.36604166666667,1.2294097222222222,248.73625,,,147.49375,1014.0277777777778,-0.4059027777777778
2023-01-05,32.58536231884058,65.28652777777778,7.960625,23.425972222222224,27.48940972222222,47.23149305555555,49.32256944444445,1.0273263888888888,21.1665625,0.6684375,0.8561111111111112,,,0.32684027777777774,1.1287152777777778,,69.30590277777777,1.6771180555555556,259.4707291666667,,,175.64166666666665,1014.2975694444444,-0.3636111111111111
2023-01-06,41.159375000000004,90.21958333333333,9.999548611111111,21.712708333333335,26.200659722222223,46.56361111111111,30.41520833333333,0.4875,19.63121527777778,0.48086805555555556,0.5175347222222223,,,0.143125,0.3100347222222222,,73.12034722222222,1.8175694444444446,256.4048263888889,,,152.59375,1015.5472222222223,-0.3569097222222222
2023-01-07,51.97430555555555,111.92982638888888,13.25628472222222,21.160972222222224,27.70885416666667,47.22506944444444,18.93625,0.770451388888889,19.035833333333333,1.3477083333333333,1.6737847222222222,,,0.2730208333333333,0.6802083333333333,,85.32038194444445,1.399236111111111,248.9076388888889,,,143.57083333333335,1014.8201388888889,-0.395
2023-01-08,66.69784722222222,119.65517361111112,13.786215277777778,21.233993055555555,28.137534722222224,47.45072916666667,19.09295138888889,0.4194791666666666,19.056458333333335,1.2165972222222223,1.217638888888889,,,0.21107638888888888,0.4739583333333333,,84.56215277777778,1.365451388888889,249.96017361111112,,,143.740625,1014.0756944444444,-0.39791666666666664
2023-01-09,45.88280303030303,100.81138888888889,14.100104166666666,21.875763888888887,29.237986111111113,47.39173611111111,18.819618055555555,0.7682986111111111,20.99375,1.0767708333333335,1.9908680555555556,,,0.34368055555555554,0.819375,,72.69444444444444,1.2470833333333333,248.3215625,,,172.80243055555556,1015.2826388888889,-0.4070486111111111
2023-01-10,53.291666666666664,116.32427536231883,12.993368055555557,21.508298611111112,28.615972222222222,47.80684027777778,31.527986111111108,1.1906944444444445,21.194930555555555,1.2019444444444445,3.5862847222222225,,,0.40493055555555557,0.9621527777777777,,80.859375,1.3039583333333333,242.95326388888887,,,175.82083333333333,1014.901388888889,-0.4035069444444444
