Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-10-09 00:00:00,13.41,22.79,5.48,16.73,22.14,46.86,7.35,2.13,4.16,0.69,5.38,NA,NA,0.57,3.13,NA,92.93,1.17,237.79,NA,NA,167.88,1006.10,-0.44
2022-10-10 00:00:00,9.23,22.89,5.36,16.90,22.09,46.13,7.00,2.18,4.17,0.84,4.78,NA,NA,0.60,3.08,NA,92.30,0.83,272.87,NA,NA,167.86,1006.14,-0.46
2022-10-11 00:00:00,22.84,37.31,5.34,16.79,21.98,45.87,7.63,1.64,4.15,0.97,5.95,NA,NA,0.81,3.28,NA,89.24,0.94,203.12,NA,NA,185.75,1005.75,-0.46
2022-10-12 00:00:00,19.52,43.24,5.28,16.96,22.21,46.66,8.59,1.21,4.17,1.05,7.53,NA,NA,0.92,3.36,NA,85.02,0.96,219.84,NA,NA,179.72,1005.74,-0.46
2022-10-13 00:00:00,9.67,41.66,5.57,16.90,22.11,45.78,11.63,1.36,4.18,0.85,5.73,NA,NA,0.71,3.04,NA,86.26,0.81,221.25,NA,NA,154.27,1005.39,-0.46
2022-10-14 00:00:00,16.64,38.56,5.96,16.73,22.21,47.37,12.35,1.27,4.17,0.91,5.24,NA,NA,0.74,3.27,NA,90.75,1.21,211.94,NA,NA,128.38,1004.88,-0.44
2022-10-15 00:00:00,19.27,46.39,6.49,16.67,23.14,52.30,7.16,2.20,4.17,0.57,3.72,NA,NA,0.53,2.25,NA,87.54,1.42,247.98,NA,NA,134.53,1003.86,-0.43
2022-10-16 00:00:00,7.95,14.20,4.96,17.03,21.99,45.68,6.74,1.70,4.17,0.78,4.43,NA,NA,0.50,2.52,NA,86.48,1.01,254.80,NA,NA,187.91,1005.64,-0.45
2022-10-17 00:00:00,9.35,15.37,5.31,17.01,22.32,46.82,5.88,2.07,10.17,0.61,3.49,NA,NA,0.43,2.02,NA,88.65,0.90,259.57,NA,NA,175.71,1006.63,-0.46
2022-10-18 00:00:00,17.77,54.32,5.13,16.92,22.05,46.05,9.33,1.72,16.87,1.13,5.06,NA,NA,0.74,2.95,NA,85.89,0.95,230.47,NA,NA,166.46,1006.25,-0.45
2022-10-19 00:00:00,23.99,57.47,5.22,16.93,22.13,46.74,7.30,1.24,19.86,0.70,3.01,NA,NA,0.46,1.82,NA,84.04,1.26,226.73,NA,NA,162.96,1005.78,-0.44
2022-10-20 00:00:00,24.49,56.38,5.18,17.05,22.15,46.11,6.20,1.43,20.46,0.72,2.79,NA,NA,0.49,1.89,NA,85.50,1.65,239.98,NA,NA,168.57,1006.17,-0.41
2022-10-21 00:00:00,22.77,40.85,5.15,16.99,21.96,45.29,10.25,1.60,22.02,0.61,2.98,NA,NA,0.51,2.01,NA,86.81,1.42,229.99,NA,NA,194.80,1007.05,-0.43
2022-10-22 00:00:00,38.68,74.93,5.18,16.92,22.00,45.84,9.43,1.20,19.20,1.06,4.01,NA,NA,0.55,2.42,NA,88.84,2.09,249.14,NA,NA,154.43,1007.16,-0.39
2022-10-23 00:00:00,51.96,88.98,5.52,17.99,23.51,47.11,5.40,1.50,22.44,0.87,3.31,NA,NA,0.44,2.06,NA,68.15,1.60,243.91,NA,NA,201.64,1006.18,-0.42
2022-10-24 00:00:00,125.07,137.61,8.84,28.92,36.05,46.75,30.58,2.09,22.23,2.14,5.56,NA,NA,0.70,3.20,NA,57.54,0.82,180.72,NA,NA,197.67,1005.39,-0.46
2022-10-25 00:00:00,72.39,208.88,14.21,35.93,46.27,47.70,22.31,2.03,21.91,2.32,5.98,NA,NA,0.87,3.61,NA,53.13,1.10,196.12,NA,NA,191.76,1006.15,-0.44
2022-10-26 00:00:00,71.74,107.44,8.78,21.86,26.72,47.17,17.72,1.32,22.24,1.46,4.09,NA,NA,0.63,2.51,NA,56.25,1.21,225.25,NA,NA,202.40,1007.40,-0.44
2022-10-27 00:00:00,38.90,72.18,8.13,21.39,27.94,48.20,10.81,1.23,15.66,1.03,3.93,NA,NA,0.54,2.04,NA,88.16,1.11,195.57,NA,NA,102.83,1006.85,-0.44
2022-10-28 00:00:00,11.46,31.97,7.15,21.79,26.55,46.57,11.04,0.85,20.22,0.44,2.47,NA,NA,0.41,1.65,NA,84.82,1.97,257.30,NA,NA,168.37,1006.95,-0.40
2022-10-29 00:00:00,19.08,44.00,8.59,21.69,27.43,48.10,10.71,1.89,18.39,0.52,2.21,NA,NA,0.41,1.71,NA,82.11,1.96,247.80,NA,NA,140.78,1006.28,-0.40
2022-10-30 00:00:00,38.45,65.55,8.61,21.90,26.64,46.72,12.95,0.82,19.29,0.54,2.19,NA,NA,0.38,1.60,NA,80.59,1.92,250.62,NA,NA,157.43,1006.62,-0.40
2022-10-31 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-01 00:00:00,6.87,12.23,12.50,22.24,29.30,48.77,9.72,2.28,10.26,1.62,5.56,NA,NA,0.79,3.44,NA,98.75,1.04,230.79,NA,NA,18.86,1006.51,-0.45
2022-11-02 00:00:00,2.52,15.02,9.56,21.51,27.09,47.04,9.57,1.55,13.93,0.80,4.19,NA,NA,0.66,2.71,NA,98.70,1.55,230.38,NA,NA,73.98,1007.63,-0.42
2022-11-03 00:00:00,8.81,21.17,7.42,21.97,27.36,49.11,9.67,1.50,19.80,0.98,4.60,NA,NA,0.89,3.15,NA,98.50,1.59,193.83,NA,NA,157.64,1005.41,-0.41
2022-11-04 00:00:00,19.71,25.57,8.05,22.16,25.79,46.18,12.33,1.97,21.07,0.78,3.78,NA,NA,0.72,2.61,NA,97.39,1.42,245.51,NA,NA,182.90,1007.58,-0.43
2022-11-05 00:00:00,31.95,39.52,7.60,22.92,27.45,47.79,10.70,1.88,20.10,0.56,2.51,NA,NA,0.48,1.57,NA,96.65,1.67,247.24,NA,NA,166.50,1008.42,-0.41
2022-11-06 00:00:00,49.55,56.92,6.11,23.25,26.98,47.08,10.93,1.31,21.00,0.36,1.05,NA,NA,0.23,0.78,NA,81.60,2.46,252.22,NA,NA,179.91,1008.61,-0.37
2022-11-07 00:00:00,73.26,80.18,7.08,22.61,27.04,46.92,10.23,1.67,16.89,0.94,2.62,NA,NA,0.45,1.67,NA,97.98,1.92,246.50,NA,NA,118.28,1008.21,-0.40
2022-11-08 00:00:00,45.06,71.60,9.15,22.42,29.29,48.45,9.68,1.72,15.09,1.01,3.40,NA,NA,0.66,2.56,NA,98.62,1.80,248.99,NA,NA,91.30,1007.80,-0.41
2022-11-09 00:00:00,58.19,68.41,7.46,22.88,27.29,46.52,10.38,0.93,18.92,0.56,2.13,NA,NA,0.39,1.36,NA,96.51,1.94,248.56,NA,NA,144.82,1007.57,-0.40
2022-11-10 00:00:00,30.87,42.95,14.65,22.07,30.14,47.57,9.93,1.89,18.15,0.59,2.09,NA,NA,0.30,0.99,NA,98.22,2.08,244.95,NA,NA,137.22,1007.31,-0.39
2022-11-11 00:00:00,40.25,47.97,12.43,22.31,29.21,47.28,10.02,1.42,12.17,0.50,1.33,NA,NA,0.21,0.62,NA,98.73,3.09,249.75,NA,NA,47.29,1009.68,-0.32
2022-11-12 00:00:00,14.28,23.04,10.23,22.01,27.20,46.58,10.17,1.33,14.21,0.94,1.51,NA,NA,0.29,0.78,NA,98.67,2.08,259.50,NA,NA,75.13,1008.83,-0.39
2022-11-13 00:00:00,10.14,18.52,12.52,21.31,27.40,46.96,10.27,1.35,15.92,0.77,3.27,NA,NA,0.42,1.48,NA,98.74,1.36,215.92,NA,NA,103.77,1005.56,-0.43
2022-11-14 00:00:00,29.76,34.65,11.32,22.47,27.74,47.18,9.63,1.94,15.80,0.87,3.13,NA,NA,0.94,1.96,NA,98.70,1.52,238.62,NA,NA,101.98,1007.42,-0.42
2022-11-15 00:00:00,88.89,93.22,12.79,22.57,28.23,46.47,10.21,1.47,18.26,1.04,2.94,NA,NA,1.81,2.71,NA,94.92,1.55,255.08,NA,NA,138.90,1007.10,-0.42
2022-11-16 00:00:00,86.88,116.49,11.76,22.56,28.72,47.02,10.68,1.52,20.94,0.96,2.79,NA,NA,1.37,2.11,NA,84.86,1.76,252.56,NA,NA,179.12,1007.19,-0.41
2022-11-17 00:00:00,106.02,116.92,6.08,23.13,27.25,47.24,9.75,1.56,19.73,1.37,3.84,NA,NA,1.22,2.28,NA,85.61,1.58,241.86,NA,NA,160.87,1006.96,-0.42
2022-11-18 00:00:00,87.64,135.53,6.49,22.67,27.28,47.29,9.95,1.37,19.64,1.31,4.11,NA,NA,1.10,2.08,NA,94.53,1.84,246.95,NA,NA,159.62,1006.99,-0.40
2022-11-19 00:00:00,73.83,90.29,7.68,22.65,27.28,47.34,10.39,1.32,19.41,1.07,2.98,NA,NA,0.73,1.41,NA,83.84,1.94,245.44,NA,NA,156.13,1006.86,-0.40
2022-11-20 00:00:00,69.54,92.73,7.35,22.91,27.67,47.25,11.34,1.15,18.18,1.06,2.45,NA,NA,0.59,1.04,NA,82.20,1.90,236.37,NA,NA,137.72,1005.88,-0.40
2022-11-21 00:00:00,49.76,63.31,11.64,22.08,27.84,47.00,10.56,1.42,12.62,0.74,2.41,NA,NA,0.48,0.95,NA,98.50,1.62,234.06,NA,NA,53.82,1005.42,-0.41
2022-11-22 00:00:00,30.72,60.93,11.84,21.07,25.80,45.09,11.14,1.61,11.67,0.74,2.32,NA,NA,0.48,0.93,NA,98.50,1.28,224.19,NA,NA,40.41,1004.62,-0.42
2022-11-23 00:00:00,18.30,30.62,10.16,22.29,28.68,47.78,10.65,1.79,16.44,1.27,3.65,NA,NA,0.72,1.54,NA,98.52,1.26,184.99,NA,NA,111.64,1005.16,-0.43
2022-11-24 00:00:00,36.29,64.84,8.32,22.70,28.58,47.42,12.28,1.18,20.77,1.23,4.01,NA,NA,0.66,1.92,NA,95.64,0.79,258.45,NA,NA,176.50,1006.62,-0.47
2022-11-25 00:00:00,38.06,73.25,6.18,22.24,26.87,47.22,15.51,1.59,19.39,1.03,3.73,NA,NA,0.66,1.60,NA,96.49,1.34,242.85,NA,NA,155.92,1007.39,-0.43
2022-11-26 00:00:00,35.08,67.86,5.75,23.06,27.21,46.73,11.51,1.26,15.94,1.01,3.11,NA,NA,0.47,0.98,NA,98.08,1.11,232.83,NA,NA,104.09,1006.60,-0.44
2022-11-27 00:00:00,45.09,79.33,6.17,22.99,27.64,47.34,11.46,1.46,13.83,1.04,3.39,NA,NA,0.56,1.33,NA,98.24,0.80,221.28,NA,NA,72.43,1005.41,-0.46
2022-11-28 00:00:00,60.68,99.36,7.08,22.31,27.00,47.04,14.53,1.68,14.24,1.38,4.29,NA,NA,0.47,1.29,NA,94.61,1.15,224.93,NA,NA,78.59,1005.93,-0.44
2022-11-29 00:00:00,61.71,98.30,7.12,23.16,28.45,47.69,14.94,1.46,20.10,0.80,2.08,NA,NA,0.34,0.72,NA,78.74,1.71,251.76,NA,NA,166.51,1006.86,-0.42
2022-11-30 00:00:00,58.22,110.95,11.01,22.63,29.82,48.68,11.16,1.21,18.03,1.07,3.15,NA,NA,0.38,0.82,NA,93.88,1.74,237.42,NA,NA,135.42,1007.22,-0.41
2022-12-01 00:00:00,33.21,72.54,9.73,21.88,26.84,46.22,10.06,1.94,18.98,1.32,2.04,NA,NA,0.27,0.58,NA,97.02,1.51,244.14,NA,NA,149.77,1006.81,-0.42
2022-12-02 00:00:00,19.62,41.41,15.05,21.65,29.24,47.48,12.45,1.73,19.67,0.69,1.47,NA,NA,0.23,0.47,NA,96.33,1.68,253.31,NA,NA,160.13,1006.58,-0.42
2022-12-03 00:00:00,9.57,33.79,10.45,21.42,27.85,47.10,10.41,1.37,18.68,0.54,0.86,NA,NA,0.19,0.36,NA,98.41,1.90,252.99,NA,NA,145.25,1006.81,-0.40
2022-12-04 00:00:00,32.71,65.68,6.52,21.36,26.78,46.81,10.53,1.25,16.64,0.52,0.46,NA,NA,0.10,0.18,NA,96.94,2.24,251.04,NA,NA,114.63,1007.30,-0.38
2022-12-05 00:00:00,60.59,102.52,8.88,21.93,28.04,47.40,10.54,1.57,20.35,0.63,0.88,NA,NA,0.12,0.23,NA,95.43,2.09,252.45,NA,NA,170.23,1007.78,-0.39
2022-12-06 00:00:00,80.06,126.56,12.14,22.49,30.11,47.59,10.43,1.49,15.24,0.84,1.50,NA,NA,0.20,0.42,NA,94.37,2.23,251.98,NA,NA,89.98,1007.10,-0.38
2022-12-07 00:00:00,78.84,137.32,8.19,22.26,27.42,46.85,10.75,1.69,17.20,2.95,3.16,NA,NA,0.44,0.83,NA,95.68,2.32,244.75,NA,NA,123.01,1006.19,-0.38
2022-12-08 00:00:00,58.45,101.89,6.08,22.25,26.75,46.55,10.09,1.03,12.39,2.10,1.75,NA,NA,0.22,0.47,NA,96.36,2.85,240.44,NA,NA,50.85,1004.65,-0.34
2022-12-09 00:00:00,37.40,59.09,7.44,21.61,27.30,47.58,10.27,1.40,12.91,0.64,1.27,NA,NA,0.12,0.26,NA,98.63,3.30,241.30,NA,NA,58.60,1004.24,-0.30
2022-12-10 00:00:00,16.93,50.57,13.08,22.14,33.53,50.98,10.91,0.43,12.72,1.13,5.70,NA,NA,1.58,2.92,NA,98.80,0.85,204.95,NA,NA,49.58,1007.44,-0.46
2022-12-11 00:00:00,20.54,32.64,6.68,21.75,27.24,47.17,12.72,1.03,18.18,1.62,5.41,NA,NA,0.52,1.52,NA,98.76,0.86,247.44,NA,NA,137.70,1008.45,-0.46
2022-12-12 00:00:00,22.00,32.74,8.29,21.92,27.10,46.34,11.73,0.93,12.56,2.60,9.00,NA,NA,0.95,2.79,NA,98.73,1.08,223.53,NA,NA,53.40,1005.12,-0.44
2022-12-13 00:00:00,11.29,20.27,9.22,22.73,28.38,47.39,13.03,0.99,20.65,1.05,4.65,NA,NA,0.41,1.47,NA,98.69,0.97,314.92,NA,NA,170.15,1011.87,-0.44
2022-12-14 00:00:00,18.64,41.31,9.90,21.84,27.39,47.00,12.70,0.89,19.03,0.79,2.47,NA,NA,0.38,0.88,NA,98.71,0.94,240.58,NA,NA,140.78,1011.22,-0.43
2022-12-15 00:00:00,31.14,72.44,9.92,22.05,27.55,46.75,16.30,1.31,20.17,1.15,4.16,NA,NA,0.43,1.02,NA,90.45,0.88,252.17,NA,NA,159.16,1010.94,-0.44
2022-12-16 00:00:00,39.80,97.62,12.47,21.59,27.47,46.48,18.43,0.90,20.94,1.19,5.04,NA,NA,0.56,1.17,NA,97.24,0.86,248.70,NA,NA,169.12,1010.01,-0.44
2022-12-17 00:00:00,51.74,95.01,12.57,21.37,27.41,46.78,20.82,0.96,20.96,0.90,2.40,NA,NA,0.38,0.77,NA,95.08,1.11,250.06,NA,NA,223.75,1010.60,-0.42
2022-12-18 00:00:00,41.01,75.09,7.33,20.91,26.85,47.46,10.30,0.82,18.63,0.54,0.59,NA,NA,0.10,0.24,NA,89.25,1.63,256.39,NA,NA,272.43,1010.12,-0.37
2022-12-19 00:00:00,26.41,66.06,8.78,21.76,28.02,47.40,10.30,0.80,19.01,0.70,1.71,NA,NA,0.22,0.47,NA,95.64,1.66,241.64,NA,NA,284.60,1009.50,-0.37
2022-12-20 00:00:00,40.04,78.72,12.85,21.85,28.60,47.13,9.80,0.95,20.58,0.95,1.85,NA,NA,0.61,0.83,NA,97.85,1.68,243.68,NA,NA,328.60,1009.24,-0.37
2022-12-21 00:00:00,38.42,73.58,11.03,22.06,28.87,47.42,9.95,0.97,20.35,1.61,2.16,NA,NA,0.29,0.70,NA,98.62,1.78,240.91,NA,NA,336.50,1009.32,-0.36
2022-12-22 00:00:00,52.54,94.67,12.13,22.54,29.06,47.56,15.62,0.78,19.96,1.54,1.36,NA,NA,0.19,0.47,NA,98.07,1.79,245.35,NA,NA,327.68,1009.07,-0.36
2022-12-23 00:00:00,64.55,113.10,14.84,21.38,27.02,46.82,9.85,1.11,20.85,1.12,1.87,NA,NA,0.26,0.56,NA,93.71,1.94,238.54,NA,NA,348.00,1008.91,-0.35
2022-12-24 00:00:00,62.90,106.00,13.36,21.85,28.24,47.65,9.79,0.81,20.64,1.05,1.51,NA,NA,0.23,0.44,NA,98.60,2.12,240.21,NA,NA,265.82,1009.39,-0.34
2022-12-25 00:00:00,12.15,27.67,10.27,22.56,28.35,47.46,9.91,0.89,17.22,0.66,1.45,NA,NA,0.14,0.35,NA,98.70,1.56,263.36,NA,NA,113.37,1018.20,-0.37
2022-12-26 00:00:00,14.77,28.86,9.83,22.93,27.53,46.77,11.80,1.00,18.49,0.58,1.27,NA,NA,0.19,0.40,NA,98.64,1.00,278.47,NA,NA,132.37,1013.29,-0.42
2022-12-27 00:00:00,19.30,39.40,13.48,21.79,27.71,46.64,11.29,0.73,18.57,0.60,1.11,NA,NA,0.24,0.48,NA,98.63,1.16,262.62,NA,NA,133.56,1013.55,-0.41
2022-12-28 00:00:00,27.55,56.68,14.45,23.16,29.98,47.31,12.19,1.21,20.91,1.32,3.50,NA,NA,0.52,1.27,NA,91.90,0.45,240.43,NA,NA,213.84,1014.37,-0.47
2022-12-29 00:00:00,22.28,46.87,7.60,23.29,27.14,46.58,12.69,0.89,21.01,1.14,3.90,NA,NA,0.59,1.45,NA,93.41,0.57,199.63,NA,NA,249.65,1015.37,-0.46
2022-12-30 00:00:00,24.68,58.99,15.03,22.63,29.50,47.67,14.03,0.89,20.27,1.08,3.98,NA,NA,0.54,1.23,NA,98.06,0.79,205.48,NA,NA,316.65,1016.17,-0.44
2022-12-31 00:00:00,26.29,58.74,16.18,22.07,29.90,47.61,17.79,1.04,22.13,1.63,5.79,NA,NA,0.77,1.88,NA,86.51,0.60,204.43,NA,NA,387.43,1015.41,-0.45
